datetime,place,deliveries,is_holiday,weather_condition,temperature,app_clicks,traffic_congestion_level,area_population,income_level
2024-12-13 12:00:00,A,261,False,Snowy,12.16,219,Low,1000000,High
2024-12-13 12:00:00,B,261,False,Cloudy,12.25,230,Moderate,500000,Medium
2024-12-13 12:00:00,C,157,False,Cloudy,6.73,385,Moderate,300000,Low
2024-12-14 00:00:00,A,285,True,Stormy,12.94,480,Moderate,1000000,High
2024-12-14 00:00:00,B,199,True,Rainy,17.88,335,Moderate,500000,Medium
2024-12-14 00:00:00,C,345,True,Rainy,16.48,664,High,300000,Low
2024-12-14 12:00:00,A,320,True,Rainy,17.77,901,Low,1000000,High
2024-12-14 12:00:00,B,379,True,Rainy,19.67,338,Low,500000,Medium
2024-12-14 12:00:00,C,202,True,Snowy,9.38,914,Severe,300000,Low
2024-12-15 00:00:00,A,345,True,Snowy,14.23,246,Low,1000000,High
2024-12-15 00:00:00,B,247,True,Cloudy,5.73,412,Low,500000,Medium
2024-12-15 00:00:00,C,379,True,Cloudy,13.49,850,Low,300000,Low
2024-12-15 12:00:00,A,320,True,Rainy,14.84,715,Severe,1000000,High
2024-12-15 12:00:00,B,353,True,Cloudy,9.81,750,High,500000,Medium
2024-12-15 12:00:00,C,395,True,Rainy,7.38,287,Moderate,300000,Low
2024-12-16 00:00:00,A,198,False,Sunny,5.74,739,High,1000000,High
2024-12-16 00:00:00,B,101,False,Snowy,16.36,916,Low,500000,Medium
2024-12-16 00:00:00,C,206,False,Rainy,15.1,283,High,300000,Low
2024-12-16 12:00:00,A,99,False,Stormy,16.45,357,Severe,1000000,High
2024-12-16 12:00:00,B,146,False,Cloudy,5.3,649,High,500000,Medium
2024-12-16 12:00:00,C,127,False,Snowy,11.7,202,Moderate,300000,Low
2024-12-17 00:00:00,A,163,False,Snowy,10.4,663,High,1000000,High
2024-12-17 00:00:00,B,235,False,Cloudy,15.54,760,Severe,500000,Medium
2024-12-17 00:00:00,C,120,False,Rainy,19.53,531,Low,300000,Low
2024-12-17 12:00:00,A,191,False,Cloudy,6.9,917,Moderate,1000000,High
2024-12-17 12:00:00,B,141,False,Rainy,10.43,662,Severe,500000,Medium
2024-12-17 12:00:00,C,145,False,Cloudy,13.66,448,High,300000,Low
2024-12-18 00:00:00,A,240,False,Rainy,11.54,934,High,1000000,High
2024-12-18 00:00:00,B,117,False,Stormy,16.57,512,Severe,500000,Medium
2024-12-18 00:00:00,C,116,False,Stormy,19.02,757,High,300000,Low
2024-12-18 12:00:00,A,125,False,Cloudy,9.55,254,Severe,1000000,High
2024-12-18 12:00:00,B,100,False,Snowy,7.36,375,Low,500000,Medium
2024-12-18 12:00:00,C,147,False,Rainy,8.61,861,Low,300000,Low
2024-12-19 00:00:00,A,153,False,Cloudy,18.93,921,Moderate,1000000,High
2024-12-19 00:00:00,B,180,False,Snowy,11.83,209,Moderate,500000,Medium
2024-12-19 00:00:00,C,210,False,Cloudy,8.55,768,Low,300000,Low
2024-12-19 12:00:00,A,141,False,Sunny,10.88,332,Low,1000000,High
2024-12-19 12:00:00,B,140,False,Snowy,10.81,470,Low,500000,Medium
2024-12-19 12:00:00,C,143,False,Snowy,6.52,357,Severe,300000,Low
2024-12-20 00:00:00,A,203,False,Snowy,7.5,841,Moderate,1000000,High
2024-12-20 00:00:00,B,260,False,Sunny,8.62,251,High,500000,Medium
2024-12-20 00:00:00,C,161,False,Snowy,17.25,390,Severe,300000,Low
2024-12-20 12:00:00,A,146,False,Rainy,12.4,499,High,1000000,High
2024-12-20 12:00:00,B,238,False,Stormy,5.04,954,Moderate,500000,Medium
2024-12-20 12:00:00,C,97,False,Snowy,8.89,564,High,300000,Low
2024-12-21 00:00:00,A,258,True,Rainy,18.75,805,Severe,1000000,High
2024-12-21 00:00:00,B,251,True,Snowy,8.99,604,Low,500000,Medium
2024-12-21 00:00:00,C,248,True,Stormy,5.27,505,High,300000,Low
2024-12-21 12:00:00,A,245,True,Snowy,15.32,551,Low,1000000,High
2024-12-21 12:00:00,B,187,True,Rainy,7.03,642,Moderate,500000,Medium
2024-12-21 12:00:00,C,298,True,Snowy,9.54,346,Moderate,300000,Low
2024-12-22 00:00:00,A,294,True,Stormy,11.95,343,Moderate,1000000,High
2024-12-22 00:00:00,B,200,True,Rainy,13.34,545,Moderate,500000,Medium
2024-12-22 00:00:00,C,306,True,Stormy,5.23,371,High,300000,Low
2024-12-22 12:00:00,A,455,True,Sunny,6.97,382,Moderate,1000000,High
2024-12-22 12:00:00,B,255,True,Stormy,12.46,482,Moderate,500000,Medium
2024-12-22 12:00:00,C,460,True,Sunny,10.48,734,High,300000,Low
2024-12-23 00:00:00,A,290,False,Cloudy,8.32,292,Moderate,1000000,High
2024-12-23 00:00:00,B,182,False,Sunny,5.87,774,Moderate,500000,Medium
2024-12-23 00:00:00,C,187,False,Snowy,13.57,302,High,300000,Low
2024-12-23 12:00:00,A,200,False,Stormy,11.1,980,Severe,1000000,High
2024-12-23 12:00:00,B,228,False,Stormy,13.85,210,Low,500000,Medium
2024-12-23 12:00:00,C,120,False,Sunny,5.57,610,High,300000,Low
2024-12-24 00:00:00,A,160,False,Sunny,16.34,776,High,1000000,High
2024-12-24 00:00:00,B,271,False,Cloudy,9.64,428,Moderate,500000,Medium
2024-12-24 00:00:00,C,215,False,Stormy,8.55,952,Severe,300000,Low
2024-12-24 12:00:00,A,271,False,Cloudy,19.94,253,Low,1000000,High
2024-12-24 12:00:00,B,101,False,Snowy,9.69,334,High,500000,Medium
2024-12-24 12:00:00,C,97,False,Stormy,12.92,452,Moderate,300000,Low
2024-12-25 00:00:00,A,391,True,Snowy,8.18,266,Severe,1000000,High
2024-12-25 00:00:00,B,687,True,Cloudy,16.82,531,High,500000,Medium
2024-12-25 00:00:00,C,498,True,Stormy,5.99,580,Severe,300000,Low
2024-12-25 12:00:00,A,620,True,Snowy,12.38,634,Low,1000000,High
2024-12-25 12:00:00,B,527,True,Snowy,16.48,477,Moderate,500000,Medium
2024-12-25 12:00:00,C,387,True,Stormy,7.59,665,Moderate,300000,Low
2024-12-26 00:00:00,A,163,False,Rainy,13.31,229,Low,1000000,High
2024-12-26 00:00:00,B,122,False,Snowy,5.08,946,High,500000,Medium
2024-12-26 00:00:00,C,100,False,Rainy,19.76,468,Moderate,300000,Low
2024-12-26 12:00:00,A,117,False,Rainy,6.99,550,Moderate,1000000,High
2024-12-26 12:00:00,B,220,False,Cloudy,15.8,295,Low,500000,Medium
2024-12-26 12:00:00,C,79,False,Rainy,12.58,552,Severe,300000,Low
2024-12-27 00:00:00,A,255,False,Cloudy,19.44,317,Low,1000000,High
2024-12-27 00:00:00,B,221,False,Stormy,13.76,858,Severe,500000,Medium
2024-12-27 00:00:00,C,161,False,Stormy,13.71,737,Moderate,300000,Low
2024-12-27 12:00:00,A,204,False,Snowy,15.49,272,Moderate,1000000,High
2024-12-27 12:00:00,B,140,False,Stormy,17.9,909,Low,500000,Medium
2024-12-27 12:00:00,C,265,False,Rainy,8.63,212,Low,300000,Low
2024-12-28 00:00:00,A,221,True,Rainy,10.68,930,Moderate,1000000,High
2024-12-28 00:00:00,B,204,True,Rainy,12.14,355,Low,500000,Medium
2024-12-28 00:00:00,C,266,True,Snowy,8.16,472,Moderate,300000,Low
2024-12-28 12:00:00,A,478,True,Sunny,16.7,548,Moderate,1000000,High
2024-12-28 12:00:00,B,352,True,Cloudy,18.83,310,Moderate,500000,Medium
2024-12-28 12:00:00,C,156,True,Snowy,10.7,632,Severe,300000,Low
2024-12-29 00:00:00,A,209,True,Snowy,12.3,893,Low,1000000,High
2024-12-29 00:00:00,B,439,True,Cloudy,17.19,702,Low,500000,Medium
2024-12-29 00:00:00,C,332,True,Rainy,6.97,470,Severe,300000,Low
2024-12-29 12:00:00,A,185,True,Snowy,14.54,558,Severe,1000000,High
2024-12-29 12:00:00,B,322,True,Stormy,9.4,460,Moderate,500000,Medium
2024-12-29 12:00:00,C,312,True,Rainy,16.4,891,Severe,300000,Low
2024-12-30 00:00:00,A,114,False,Snowy,9.01,495,Moderate,1000000,High
2024-12-30 00:00:00,B,230,False,Snowy,14.17,402,Moderate,500000,Medium
2024-12-30 00:00:00,C,109,False,Snowy,19.07,246,High,300000,Low
2024-12-30 12:00:00,A,183,False,Rainy,11.58,579,High,1000000,High
2024-12-30 12:00:00,B,173,False,Stormy,8.83,420,Low,500000,Medium
2024-12-30 12:00:00,C,72,False,Rainy,13.54,703,Severe,300000,Low
2024-12-31 00:00:00,A,173,False,Stormy,16.47,209,Moderate,1000000,High
2024-12-31 00:00:00,B,144,False,Sunny,10.52,960,Low,500000,Medium
2024-12-31 00:00:00,C,221,False,Rainy,7.47,416,Severe,300000,Low
